GEOGCD,GEOGNM,GEOGNMW,GEOGCD_P,GEOGNM_P,GEOGNMW_P,SI_ID,SI_TITLE,OPER_DATE,ENTITYCD,YEAR
E05011479,Selhurst,,E05000161,Selhurst,,1125/2017,The London Borough of Croydon (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011480,Selsdon & Addington Village,,E05000155,Heathfield,,1125/2017,The London Borough of Croydon (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011480,Selsdon & Addington Village,,E05000162,Selsdon and Ballards,,1125/2017,The London Borough of Croydon (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011481,Selsdon Vale & Forestdale,,E05000155,Heathfield,,1125/2017,The London Borough of Croydon (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011481,Selsdon Vale & Forestdale,,E05000162,Selsdon and Ballards,,1125/2017,The London Borough of Croydon (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011482,Shirley North,,E05000147,Ashburton,,1125/2017,The London Borough of Croydon (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011482,Shirley North,,E05000155,Heathfield,,1125/2017,The London Borough of Croydon (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011482,Shirley North,,E05000163,Shirley,,1125/2017,The London Borough of Croydon (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011483,Shirley South,,E05000153,Fairfield,,1125/2017,The London Borough of Croydon (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011483,Shirley South,,E05000163,Shirley,,1125/2017,The London Borough of Croydon (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011483,Shirley South,,E05000155,Heathfield,,1125/2017,The London Borough of Croydon (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011484,South Croydon,,E05000152,Croham,,1125/2017,The London Borough of Croydon (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011484,South Croydon,,E05000153,Fairfield,,1125/2017,The London Borough of Croydon (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011484,South Croydon,,E05000162,Selsdon and Ballards,,1125/2017,The London Borough of Croydon (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011484,South Croydon,,E05000167,Waddon,,1125/2017,The London Borough of Croydon (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011485,South Norwood,,E05000169,Woodside,,1125/2017,The London Borough of Croydon (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011485,South Norwood,,E05000161,Selhurst,,1125/2017,The London Borough of Croydon (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011485,South Norwood,,E05000164,South Norwood,,1125/2017,The London Borough of Croydon (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011486,Thornton Heath,,E05000164,South Norwood,,1125/2017,The London Borough of Croydon (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011486,Thornton Heath,,E05000165,Thornton Heath,,1125/2017,The London Borough of Croydon (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011487,Waddon,,E05000149,Broad Green,,1125/2017,The London Borough of Croydon (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011487,Waddon,,E05000167,Waddon,,1125/2017,The London Borough of Croydon (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011488,West Thornton,,E05000168,West Thornton,,1125/2017,The London Borough of Croydon (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011489,Woodside,,E05000146,Addiscombe,,1125/2017,The London Borough of Croydon (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011489,Woodside,,E05000169,Woodside,,1125/2017,The London Borough of Croydon (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011490,Ambleside & Grasmere,,E05003276,Windermere Applethwaite and Troutbeck,,1154/2017,The South Lakeland (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011490,Ambleside & Grasmere,,E05003235,Ambleside and Grasmere,,1154/2017,The South Lakeland (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011490,Ambleside & Grasmere,,E05003241,Coniston and Crake Valley,,1154/2017,The South Lakeland (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011491,Arnside & Milnthorpe,,E05003236,Arnside and Beetham,,1154/2017,The South Lakeland (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011491,Arnside & Milnthorpe,,E05003265,Milnthorpe,,1154/2017,The South Lakeland (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011492,Bowness & Levens,,E05003261,Levens,,1154/2017,The South Lakeland (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011492,Bowness & Levens,,E05003263,Lyth Valley,,1154/2017,The South Lakeland (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011492,Bowness & Levens,,E05003267,Staveley-in-Cartmel,,1154/2017,The South Lakeland (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011492,Bowness & Levens,,E05003278,Windermere Bowness South,,1154/2017,The South Lakeland (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011493,Broughton & Coniston,,E05003267,Staveley-in-Cartmel,,1154/2017,The South Lakeland (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011493,Broughton & Coniston,,E05003237,Broughton,,1154/2017,The South Lakeland (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011493,Broughton & Coniston,,E05003241,Coniston and Crake Valley,,1154/2017,The South Lakeland (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011493,Broughton & Coniston,,E05003245,Hawkshead,,1154/2017,The South Lakeland (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011494,Burton & Crooklands,,E05003239,Burton and Holme,,1154/2017,The South Lakeland (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011494,Burton & Crooklands,,E05003242,Crooklands,,1154/2017,The South Lakeland (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011495,Cartmel,,E05003240,Cartmel and Grange West,,1154/2017,The South Lakeland (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011495,Cartmel,,E05003246,Holker,,1154/2017,The South Lakeland (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011495,Cartmel,,E05003263,Lyth Valley,,1154/2017,The South Lakeland (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011495,Cartmel,,E05003267,Staveley-in-Cartmel,,1154/2017,The South Lakeland (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011496,Furness Peninsula,,E05003262,Low Furness,,1154/2017,The South Lakeland (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011496,Furness Peninsula,,E05003264,Mid Furness,,1154/2017,The South Lakeland (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011497,Grange,,E05003244,Grange South,,1154/2017,The South Lakeland (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011497,Grange,,E05003243,Grange North,,1154/2017,The South Lakeland (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011497,Grange,,E05003240,Cartmel and Grange West,,1154/2017,The South Lakeland (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011498,Kendal East,,E05003248,Kendal Far Cross,,1154/2017,The South Lakeland (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011498,Kendal East,,E05003250,Kendal Heron Hill,,1154/2017,The South Lakeland (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011498,Kendal East,,E05003254,Kendal Nether,,1154/2017,The South Lakeland (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011498,Kendal East,,E05003247,Kendal Castle,,1154/2017,The South Lakeland (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011499,Kendal North,,E05003259,Kendal Strickland,,1154/2017,The South Lakeland (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011499,Kendal North,,E05003260,Kendal Underley,,1154/2017,The South Lakeland (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011500,Kendal Rural,,E05003275,Whinfell,,1154/2017,The South Lakeland (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011500,Kendal Rural,,E05003238,Burneside,,1154/2017,The South Lakeland (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011500,Kendal Rural,,E05003268,Staveley-in-Westmorland,,1154/2017,The South Lakeland (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011501,Kendal South & Natland,,E05003256,Kendal Parks,,1154/2017,The South Lakeland (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011501,Kendal South & Natland,,E05003255,Kendal Oxenholme and Natland,,1154/2017,The South Lakeland (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011501,Kendal South & Natland,,E05003250,Kendal Heron Hill,,1154/2017,The South Lakeland (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011501,Kendal South & Natland,,E05003254,Kendal Nether,,1154/2017,The South Lakeland (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011502,Kendal Town,,E05003249,Kendal Fell,,1154/2017,The South Lakeland (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011502,Kendal Town,,E05003251,Kendal Highgate,,1154/2017,The South Lakeland (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011502,Kendal Town,,E05003253,Kendal Mintsfeet,,1154/2017,The South Lakeland (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011503,Kendal West,,E05003258,Kendal Stonecross,,1154/2017,The South Lakeland (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011503,Kendal West,,E05003252,Kendal Kirkland,,1154/2017,The South Lakeland (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011503,Kendal West,,E05003257,Kendal Romney,,1154/2017,The South Lakeland (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011504,Sedbergh & Kirkby Lonsdale,,E05003266,Sedbergh and Kirkby Lonsdale,,1154/2017,The South Lakeland (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011505,Ulverston East,,E05003270,Ulverston East,,1154/2017,The South Lakeland (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011505,Ulverston East,,E05003273,Ulverston Town,,1154/2017,The South Lakeland (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011505,Ulverston East,,E05003269,Ulverston Central,,1154/2017,The South Lakeland (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011506,Ulverston West,,E05003271,Ulverston North,,1154/2017,The South Lakeland (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011506,Ulverston West,,E05003272,Ulverston South,,1154/2017,The South Lakeland (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011506,Ulverston West,,E05003274,Ulverston West,,1154/2017,The South Lakeland (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011507,Windermere,,E05003279,Windermere Town,,1154/2017,The South Lakeland (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011507,Windermere,,E05003276,Windermere Applethwaite and Troutbeck,,1154/2017,The South Lakeland (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011507,Windermere,,E05003277,Windermere Bowness North,,1154/2017,The South Lakeland (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011507,Windermere,,E05003278,Windermere Bowness South,,1154/2017,The South Lakeland (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011508,Audley & Queen's Park,,E05001637,Shadsworth with Whitebirk,,1270/2017,The Blackburn with Darwen (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011508,Audley & Queen's Park,,E05001620,Audley,,1270/2017,The Blackburn with Darwen (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011508,Audley & Queen's Park,,E05001635,Queen's Park,,1270/2017,The Blackburn with Darwen (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011509,Bastwell & Daisyfield,,E05001620,Audley,,1270/2017,The Blackburn with Darwen (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011509,Bastwell & Daisyfield,,E05001621,Bastwell,,1270/2017,The Blackburn with Darwen (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011510,Billinge & Beardwood,,E05001622,Beardwood with Lammack,,1270/2017,The Blackburn with Darwen (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011510,Billinge & Beardwood,,E05001623,Corporation Park,,1270/2017,The Blackburn with Darwen (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011511,Blackburn Central,,E05001626,Ewood,,1270/2017,The Blackburn with Darwen (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011511,Blackburn Central,,E05001638,Shear Brow,,1270/2017,The Blackburn with Darwen (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011511,Blackburn Central,,E05001641,Wensley Fold,,1270/2017,The Blackburn with Darwen (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011511,Blackburn Central,,E05001635,Queen's Park,,1270/2017,The Blackburn with Darwen (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011511,Blackburn Central,,E05001620,Audley,,1270/2017,The Blackburn with Darwen (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011511,Blackburn Central,,E05001633,Mill Hill,,1270/2017,The Blackburn with Darwen (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011511,Blackburn Central,,E05001628,Higher Croft,,1270/2017,The Blackburn with Darwen (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011512,Blackburn South & Lower Darwen,,E05001627,Fernhurst,,1270/2017,The Blackburn with Darwen (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011512,Blackburn South & Lower Darwen,,E05001628,Higher Croft,,1270/2017,The Blackburn with Darwen (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011513,Blackburn South East,,E05001628,Higher Croft,,1270/2017,The Blackburn with Darwen (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011513,Blackburn South East,,E05001635,Queen's Park,,1270/2017,The Blackburn with Darwen (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011513,Blackburn South East,,E05001637,Shadsworth with Whitebirk,,1270/2017,The Blackburn with Darwen (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011514,Darwen East,,E05001624,Earcroft,,1270/2017,The Blackburn with Darwen (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011514,Darwen East,,E05001639,Sudell,,1270/2017,The Blackburn with Darwen (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011514,Darwen East,,E05001640,Sunnyhurst,,1270/2017,The Blackburn with Darwen (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011515,Darwen South,,E05001631,Marsh House,,1270/2017,The Blackburn with Darwen (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011515,Darwen South,,E05001640,Sunnyhurst,,1270/2017,The Blackburn with Darwen (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011515,Darwen South,,E05001642,Whitehall,,1270/2017,The Blackburn with Darwen (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011516,Darwen West,,E05001624,Earcroft,,1270/2017,The Blackburn with Darwen (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011516,Darwen West,,E05001634,North Turton with Tockholes,,1270/2017,The Blackburn with Darwen (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011516,Darwen West,,E05001640,Sunnyhurst,,1270/2017,The Blackburn with Darwen (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011517,Ewood,,E05001626,Ewood,,1270/2017,The Blackburn with Darwen (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011517,Ewood,,E05001635,Queen's Park,,1270/2017,The Blackburn with Darwen (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011517,Ewood,,E05001632,Meadowhead,,1270/2017,The Blackburn with Darwen (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011517,Ewood,,E05001627,Fernhurst,,1270/2017,The Blackburn with Darwen (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011518,Little Harwood & Whitebirk,,E05001620,Audley,,1270/2017,The Blackburn with Darwen (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011518,Little Harwood & Whitebirk,,E05001629,Little Harwood,,1270/2017,The Blackburn with Darwen (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011518,Little Harwood & Whitebirk,,E05001637,Shadsworth with Whitebirk,,1270/2017,The Blackburn with Darwen (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011519,Livesey with Pleasington,,E05001630,Livesey with Pleasington,,1270/2017,The Blackburn with Darwen (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011519,Livesey with Pleasington,,E05001632,Meadowhead,,1270/2017,The Blackburn with Darwen (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011520,Mill Hill & Moorgate,,E05001632,Meadowhead,,1270/2017,The Blackburn with Darwen (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011520,Mill Hill & Moorgate,,E05001633,Mill Hill,,1270/2017,The Blackburn with Darwen (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011521,Roe Lee,,E05001621,Bastwell,,1270/2017,The Blackburn with Darwen (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011521,Roe Lee,,E05001636,Roe Lee,,1270/2017,The Blackburn with Darwen (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011521,Roe Lee,,E05001622,Beardwood with Lammack,,1270/2017,The Blackburn with Darwen (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011521,Roe Lee,,E05001629,Little Harwood,,1270/2017,The Blackburn with Darwen (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011522,Shear Brow & Corporation Park,,E05001623,Corporation Park,,1270/2017,The Blackburn with Darwen (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011522,Shear Brow & Corporation Park,,E05001638,Shear Brow,,1270/2017,The Blackburn with Darwen (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011523,Wensley Fold,,E05001623,Corporation Park,,1270/2017,The Blackburn with Darwen (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011523,Wensley Fold,,E05001641,Wensley Fold,,1270/2017,The Blackburn with Darwen (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011524,West Pennine,,E05001642,Whitehall,,1270/2017,The Blackburn with Darwen (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011524,West Pennine,,E05001625,East Rural,,1270/2017,The Blackburn with Darwen (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011524,West Pennine,,E05001634,North Turton with Tockholes,,1270/2017,The Blackburn with Darwen (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011525,Avenue,,E05001677,Myton,,1266/2017,The Kingston upon Hull (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011525,Avenue,,E05001664,Avenue,,1266/2017,The Kingston upon Hull (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011526,Beverley & Newland,,E05001665,Beverley,,1266/2017,The Kingston upon Hull (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011526,Beverley & Newland,,E05001679,Newland,,1266/2017,The Kingston upon Hull (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011527,Boothferry,,E05001666,Boothferry,,1266/2017,The Kingston upon Hull (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011527,Boothferry,,E05001678,Newington,,1266/2017,The Kingston upon Hull (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011527,Boothferry,,E05001681,Pickering,,1266/2017,The Kingston upon Hull (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011528,Bricknell,,E05001669,Bricknell,,1266/2017,The Kingston upon Hull (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011528,Bricknell,,E05001679,Newland,,1266/2017,The Kingston upon Hull (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011529,Central,,E05001664,Avenue,,1266/2017,The Kingston upon Hull (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011529,Central,,E05001677,Myton,,1266/2017,The Kingston upon Hull (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011529,Central,,E05001679,Newland,,1266/2017,The Kingston upon Hull (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011530,Derringham,,E05001666,Boothferry,,1266/2017,The Kingston upon Hull (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011530,Derringham,,E05001670,Derringham,,1266/2017,The Kingston upon Hull (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011531,Drypool,,E05001671,Drypool,,1266/2017,The Kingston upon Hull (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011532,Holderness,,E05001671,Drypool,,1266/2017,The Kingston upon Hull (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011532,Holderness,,E05001672,Holderness,,1266/2017,The Kingston upon Hull (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011533,Ings,,E05001685,Sutton,,1266/2017,The Kingston upon Hull (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011533,Ings,,E05001673,Ings,,1266/2017,The Kingston upon Hull (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011533,Ings,,E05001676,Marfleet,,1266/2017,The Kingston upon Hull (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011534,Kingswood,,E05001674,Kings Park,,1266/2017,The Kingston upon Hull (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011535,Longhill & Bilton Grange,,E05001675,Longhill,,1266/2017,The Kingston upon Hull (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011535,Longhill & Bilton Grange,,E05001673,Ings,,1266/2017,The Kingston upon Hull (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011536,Marfleet,,E05001676,Marfleet,,1266/2017,The Kingston upon Hull (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011536,Marfleet,,E05001683,Southcoates East,,1266/2017,The Kingston upon Hull (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011537,Newington & Gipsyville,,E05001678,Newington,,1266/2017,The Kingston upon Hull (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011537,Newington & Gipsyville,,E05001681,Pickering,,1266/2017,The Kingston upon Hull (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011537,Newington & Gipsyville,,E05001682,St Andrew's,,1266/2017,The Kingston upon Hull (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011538,North Carr,,E05001674,Kings Park,,1266/2017,The Kingston upon Hull (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011538,North Carr,,E05001667,Bransholme East,,1266/2017,The Kingston upon Hull (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011538,North Carr,,E05001668,Bransholme West,,1266/2017,The Kingston upon Hull (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011539,Orchard Park,,E05001686,University,,1266/2017,The Kingston upon Hull (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011539,Orchard Park,,E05001665,Beverley,,1266/2017,The Kingston upon Hull (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011539,Orchard Park,,E05001680,Orchard Park and Greenwood,,1266/2017,The Kingston upon Hull (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011540,Pickering,,E05001681,Pickering,,1266/2017,The Kingston upon Hull (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011541,St Andrew's & Docklands,,E05001677,Myton,,1266/2017,The Kingston upon Hull (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011541,St Andrew's & Docklands,,E05001682,St Andrew's,,1266/2017,The Kingston upon Hull (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011542,Southcoates,,E05001684,Southcoates West,,1266/2017,The Kingston upon Hull (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011542,Southcoates,,E05001676,Marfleet,,1266/2017,The Kingston upon Hull (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011542,Southcoates,,E05001683,Southcoates East,,1266/2017,The Kingston upon Hull (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011543,Sutton,,E05001685,Sutton,,1266/2017,The Kingston upon Hull (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011543,Sutton,,E05001673,Ings,,1266/2017,The Kingston upon Hull (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011543,Sutton,,E05001672,Holderness,,1266/2017,The Kingston upon Hull (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011543,Sutton,,E05001668,Bransholme West,,1266/2017,The Kingston upon Hull (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011544,University,,E05001680,Orchard Park and Greenwood,,1266/2017,The Kingston upon Hull (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011544,University,,E05001686,University,,1266/2017,The Kingston upon Hull (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011545,West Carr,,E05001668,Bransholme West,,1266/2017,The Kingston upon Hull (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011545,West Carr,,E05001674,Kings Park,,1266/2017,The Kingston upon Hull (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011545,West Carr,,E05001685,Sutton,,1266/2017,The Kingston upon Hull (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011546,Garforth & Swillington,,E05011401,Kippax & Methley,,270/2018,The Leeds (Electoral Changes) Order 2018,03/05/2018,E05,2018
E05011546,Garforth & Swillington,,E05011393,Garforth & Swillington,,270/2018,The Leeds (Electoral Changes) Order 2018,03/05/2018,E05,2018
E05011547,Horsforth,,E05011398,Horsforth,,270/2018,The Leeds (Electoral Changes) Order 2018,03/05/2018,E05,2018
E05011548,Kippax & Methley,,E05011401,Kippax & Methley,,270/2018,The Leeds (Electoral Changes) Order 2018,03/05/2018,E05,2018
E05011548,Kippax & Methley,,E05011393,Garforth & Swillington,,270/2018,The Leeds (Electoral Changes) Order 2018,03/05/2018,E05,2018
E05011549,Otley & Yeadon,,E05011398,Horsforth,,270/2018,The Leeds (Electoral Changes) Order 2018,03/05/2018,E05,2018
E05011549,Otley & Yeadon,,E05011408,Otley & Yeadon,,270/2018,The Leeds (Electoral Changes) Order 2018,03/05/2018,E05,2018
E05011550,Rothwell,,E05011393,Garforth & Swillington,,270/2018,The Leeds (Electoral Changes) Order 2018,03/05/2018,E05,2018
E05011550,Rothwell,,E05011410,Rothwell,,270/2018,The Leeds (Electoral Changes) Order 2018,03/05/2018,E05,2018
E05011551,Temple Newsam,,E05011412,Temple Newsam,,270/2018,The Leeds (Electoral Changes) Order 2018,03/05/2018,E05,2018
E05011551,Temple Newsam,,E05011393,Garforth & Swillington,,270/2018,The Leeds (Electoral Changes) Order 2018,03/05/2018,E05,2018
